"var","Coef.BatMyotisSkin.Sqrt","Coef.BatPhyllostomusSkin.Sqrt","Coef.BatPteropusSkin.Sqrt","Coef.Antrozous.pallidus_Skin.Sqrt","Coef.Carollia.perspicillata_Skin.Sqrt","Coef.Cynopterus.brachyotis_Skin.Sqrt","Coef.Desmodus.rotundus_Skin.Sqrt","Coef.Eidolon.helvum_Skin.Sqrt","Coef.Eptesicus.fuscus_Skin.Sqrt","Coef.Leptonycteris.yerbabuenae_Skin.Sqrt","Coef.Molossus.molossus_Skin.Sqrt","Coef.Myotis.lucifugus_Skin.Sqrt","Coef.Myotis.myotis_Skin.Sqrt","Coef.Myotis.vivesi_Skin.Sqrt","Coef.Phyllostomus.discolor_Skin.Sqrt","Coef.Phyllostomus.hastatus_Skin.Sqrt","Coef.Pteropus.hypomelanus_Skin.Sqrt","Coef.Pteropus.poliocephalus_Skin.Sqrt","Coef.Pteropus.pumilus_Skin.Sqrt","Coef.Pteropus.rodricensis_Skin.Sqrt","Coef.Pteropus.vampyrus_Skin.Sqrt","Coef.Rhinolophus.ferrumequinum_Skin.Sqrt","Coef.Rhynchonycteris.naso_Skin.Sqrt","Coef.Rousettus.aegyptiacus_Skin.Sqrt","Coef.Saccopteryx.bilineata_Skin.Sqrt","Coef.Tadarida.brasiliensis_Skin.Sqrt","Coef.BatSkin.Sqrt"
"cg07795407",NA,NA,NA,NA,1.1451960375043,NA,4.0150956972104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04696266",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116919726219762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05641937",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0271020579762358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24647663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0880592099408742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04523259",NA,NA,NA,NA,NA,NA,-0.475264621935778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20186843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.556307990784836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06950738",NA,NA,NA,NA,-0.355043860591498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06399229",NA,NA,NA,NA,NA,NA,-0.213051934209126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09072617",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0248399935750013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10466667",NA,NA,NA,NA,-0.0535802610866531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07982942",NA,NA,NA,NA,NA,NA,-0.633752485420304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09699901",NA,NA,NA,NA,NA,NA,0.0929136480481302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10108237",NA,NA,NA,NA,NA,NA,-0.340960450633565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18663696",NA,NA,NA,NA,NA,NA,NA,0.417275034316982,NA,NA,NA,0.626101440828052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12728908",NA,NA,NA,NA,NA,NA,-3.10837075424823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00860838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16484752783785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01912406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.108511417457402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03311232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00489561920984451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02352577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0637648173551708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02437639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0986080610482874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03212517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126953846019105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg22032057",NA,NA,NA,NA,0.520996539155424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15217416",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0108748896080987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17266697",NA,NA,NA,NA,NA,NA,-7.00239830154766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18741431",NA,NA,NA,NA,NA,NA,0.148379866484796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16140493",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0632616148552877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03700961",NA,NA,NA,NA,NA,NA,NA,NA,-0.0799855294967361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16965309",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00588019443015807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09068070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50819093603576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11100591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0329305650206147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14424049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125627651465526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06602723",NA,NA,NA,NA,NA,NA,NA,NA,-0.0101130879007431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16013886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0244189256495781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16456627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.115524599358186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09996908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351266503099929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19908562",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090251759491916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20422755",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0634095609763127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20543544",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0678678087181967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27578488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.409114107756278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21199453",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0427179627131234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20477718",NA,NA,NA,0.00727708770015588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21356348",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0657071012429445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23252799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.575629098203471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14435444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135675964787483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14536909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0876956947246443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26018384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177395282947068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07264949",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0883598798819989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12593479",NA,NA,NA,NA,NA,NA,NA,NA,2.13330405008666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27014350",NA,NA,NA,-0.111309596541824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27581159",NA,NA,NA,0.0582245442876299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26507427",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148122091847305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26709300",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24304246471843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16791392",NA,NA,NA,NA,NA,NA,NA,NA,-0.116485720075456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12036377",NA,NA,NA,NA,NA,NA,NA,1.23714034109682,0.237247190579782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25577821",NA,NA,NA,0.503887378543249,NA,NA,NA,NA,0.258371475364791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00887982",NA,NA,NA,NA,NA,NA,NA,NA,-0.0973902530664778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01193422",NA,NA,NA,NA,NA,NA,NA,NA,0.0194752258439372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19161529",NA,NA,NA,NA,NA,NA,NA,NA,0.0717621413347087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01981662",NA,NA,NA,NA,NA,NA,NA,NA,0.0458453253775551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21030623",NA,NA,NA,NA,0.150404363259709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21628818",NA,NA,NA,NA,0.77010625071213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02808901",NA,NA,NA,NA,NA,NA,NA,NA,0.915641962876941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03008783",NA,NA,NA,NA,NA,NA,NA,NA,0.380421269383909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06384413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851948949126186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03604970",NA,NA,NA,NA,NA,NA,NA,NA,0.164013180429314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02332525",NA,NA,NA,0.391046451783893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25148589",NA,NA,NA,NA,NA,NA,NA,0.581126877436393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08885324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0336146475355721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09300249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401651958779699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09665160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.144264823888507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09851167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113780948323673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02317025",NA,NA,NA,NA,NA,NA,NA,0.0863325706475824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09881550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486999816734562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07158747",NA,NA,NA,NA,NA,NA,NA,NA,0.376826137053174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09461098",NA,NA,NA,NA,NA,NA,NA,-0.147836912437609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11626190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343452229605793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09244212",NA,NA,NA,NA,NA,NA,NA,NA,0.0534436597565995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12135540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0560162503296739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12757011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11055215829635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09890636",NA,NA,NA,NA,NA,NA,NA,NA,0.0791123067358909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20129790",NA,NA,NA,0.246958829959894,0.554592068783241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13514050.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415387898051001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10630507",NA,NA,NA,NA,NA,NA,NA,NA,-0.411616096986871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01197537",NA,NA,NA,NA,NA,NA,3.85452109135274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21633426",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0847830361927602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06124492",NA,NA,NA,NA,0.0667691354712291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg22191805",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0719585161647348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16290482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0673263882926825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11851593",NA,NA,NA,-2.07590366677017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14162013",NA,NA,NA,NA,NA,NA,NA,NA,-0.000453374299355474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09610373",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134865501834753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18135595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0594884866196327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11034948",NA,NA,NA,NA,0.987199863217657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16946355",NA,NA,NA,NA,NA,NA,NA,NA,-2.87444524312744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27471752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0819375218993939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17434149",NA,NA,NA,NA,NA,NA,NA,NA,0.834538409792123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18934851",NA,NA,NA,NA,NA,NA,NA,NA,2.5354457847899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13144187",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.197601879227346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20785169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0710913836675235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21192255",NA,NA,NA,NA,NA,NA,NA,NA,-0.11479528593439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21544988",NA,NA,NA,NA,NA,NA,NA,NA,-0.301895800956801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21253032",NA,NA,NA,NA,NA,NA,-0.26130383868655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15810551",NA,NA,NA,NA,NA,NA,0.147221584733944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13098892",NA,NA,NA,-0.16237946410633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03513784",NA,NA,NA,NA,NA,NA,NA,NA,0.258046197121348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25630450",NA,NA,NA,NA,NA,NA,NA,NA,0.34782788072836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19384536",NA,NA,NA,NA,NA,NA,1.22660346455851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01486146",NA,NA,NA,NA,NA,NA,NA,0.131929973729961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27067779",NA,NA,NA,NA,NA,NA,NA,NA,0.0986599072056775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00310215",NA,NA,NA,NA,NA,NA,NA,0.441742700362397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21574459",NA,NA,NA,0.029619897277994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17647942",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.511653764281174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14045854",NA,NA,NA,NA,NA,NA,2.79295314961231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19203457",NA,NA,NA,0.125708552909771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17905888",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0922000378326841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18065210",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0642955641915995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13548252",NA,NA,NA,NA,0.295820680141693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02786186",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00299052173301751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15903069",NA,NA,NA,0.814490813657953,0.396757159362743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03260195",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0165372322329303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26718996",NA,NA,NA,NA,NA,NA,NA,0.142991192330582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21237997",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0267752595465304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00362487",NA,NA,NA,NA,NA,NA,0.389501198814482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21489980",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232708622493011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10798734",NA,NA,NA,NA,NA,NA,NA,NA,-0.245153828429645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14360838",NA,NA,NA,NA,0.663212729341694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23952337",NA,NA,NA,0.140400749735467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24555998",NA,NA,NA,0.0102139796379197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14735542",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0101303316693744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26989101",NA,NA,NA,1.50635547893229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27101921",NA,NA,NA,NA,NA,NA,0.11081571019846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08996087",NA,NA,NA,0.41216931797604,0.322121014605548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27626343",NA,NA,NA,NA,-0.237269337686741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20647467",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736168993490342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12406333",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0681226052404884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17100218",NA,NA,NA,NA,NA,NA,NA,NA,0.261724687582827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13136944",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.122727467674766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17417202",NA,NA,NA,NA,1.22830123210715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01740040",NA,NA,NA,NA,NA,NA,NA,NA,0.180156415907655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13848598",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128452309080426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13959241",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1003459823181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
